runId,runtimeVariant,service,workFactor,endpointMode,payloadSize,concurrency,repeat,requests,failures,elapsed,requestsPerSecond,p50,p95,p99,p999,min,max,p50Nanos,p95Nanos,p99Nanos,p999Nanos,minNanos,maxNanos
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,2048,24,2,43093,0,5.002240566s,8614.74,1.613614ms,8.780589ms,14.326331ms,24.608832ms,110.049µs,51.354748ms,1613614,8780589,14326331,24608832,110049,51354748
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,2048,48,1,53179,0,5.004694572s,10625.82,2.592282ms,14.290258ms,21.472483ms,31.853155ms,118.91µs,56.621772ms,2592282,14290258,21472483,31853155,118910,56621772
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,2048,48,2,54992,0,5.004040364s,10989.52,2.606306ms,13.915988ms,21.107091ms,32.969542ms,108.072µs,54.611371ms,2606306,13915988,21107091,32969542,108072,54611371
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,2048,96,1,59470,0,5.007582841s,11875.99,4.39182ms,26.561339ms,42.396465ms,80.892863ms,102.185µs,136.520186ms,4391820,26561339,42396465,80892863,102185,136520186
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,2048,96,2,64040,0,5.010853848s,12780.26,4.066709ms,24.618887ms,37.503494ms,56.743276ms,108.192µs,95.16619ms,4066709,24618887,37503494,56743276,108192,95166190
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,2048,192,1,87946,0,5.012728552s,17544.54,3.602301ms,39.183665ms,60.841784ms,90.862291ms,100.931µs,186.792935ms,3602301,39183665,60841784,90862291,100931,186792935
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,2048,192,2,82238,0,5.015584065s,16396.50,4.587544ms,40.809428ms,63.867801ms,97.457437ms,92.387µs,186.048343ms,4587544,40809428,63867801,97457437,92387,186048343
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,8192,1,1,8672,0,5.000242455s,1734.32,486.036µs,1.071414ms,1.617892ms,4.747573ms,254.668µs,7.860326ms,486036,1071414,1617892,4747573,254668,7860326
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,8192,1,2,8850,0,5.000474356s,1769.83,487.315µs,1.069014ms,1.429201ms,3.006886ms,284.095µs,9.705608ms,487315,1069014,1429201,3006886,284095,9705608
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,8192,6,1,19243,0,5.000596386s,3848.14,1.241941ms,3.566952ms,6.494057ms,13.358415ms,299.802µs,22.863987ms,1241941,3566952,6494057,13358415,299802,22863987
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,8192,6,2,21194,0,5.001848707s,4237.23,1.218231ms,2.891654ms,4.649578ms,7.705362ms,269.953µs,11.872844ms,1218231,2891654,4649578,7705362,269953,11872844
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,8192,12,1,21898,0,5.002762784s,4377.18,2.17211ms,6.741139ms,10.802795ms,18.176408ms,221.054µs,39.475391ms,2172110,6741139,10802795,18176408,221054,39475391
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,8192,12,2,22859,0,5.001532485s,4570.40,2.139909ms,6.220272ms,9.02879ms,14.185452ms,312.59µs,23.429602ms,2139909,6220272,9028790,14185452,312590,23429602
