runId,runtimeVariant,service,workFactor,endpointMode,payloadSize,concurrency,repeats,requestsPerSecondMean,requestsPerSecondMedian,requestsPerSecondMin,requestsPerSecondMax,p50NanosMedian,p95NanosMedian,p99NanosMedian,p999NanosMedian,failuresTotal
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,2048,24,2,27805.43,27805.43,25440.87,30170.00,736094,1983237,3576531,6674143,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,2048,48,2,30431.78,30431.78,28392.81,32470.74,1293251,4009228,6410893,11861258,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,2048,96,2,37105.23,37105.23,36759.87,37450.59,2257914,6165056,9362071,16087203,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,2048,192,2,41603.83,41603.83,40385.74,42821.93,4271680,10324612,14459547,19360260,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,8192,1,2,1609.51,1609.51,1424.27,1794.75,545447,1012624,2804334,6216583,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,8192,6,2,4154.17,4154.17,3861.08,4447.26,948772,4553508,7891482,14897453,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,8192,12,2,10984.95,10984.95,10470.05,11499.86,958521,1991059,3716287,9274727,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,8192,24,2,11802.93,11802.93,11759.10,11846.76,1771878,4246980,6759906,11416441,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,8192,48,2,14275.27,14275.27,14084.17,14466.38,3138479,6649875,9102482,12887415,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,8192,96,2,14760.42,14760.42,14704.06,14816.77,6030640,12938670,17666741,24065563,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-leyden-aot,helidon,10,generated,8192,192,2,15492.96,15492.96,14890.84,16095.08,11590787,23410427,30862159,46420586,0
